perm_coef,outcome
0.014332635020463343,mid_x
0.019532680266733292,mid_x
0.06654536310788904,mid_x
0.040389591093553084,mid_x
-0.043445457853605304,mid_x
-0.03386342325002789,mid_x
-0.06950565853588911,mid_x
0.1597089214962809,mid_x
-0.028239749317896308,mid_x
-0.0362674362952646,mid_x
-0.030965330498550346,mid_x
-0.04810526394137497,mid_x
0.15970567688708637,mid_x
0.07241607298397246,mid_x
-0.011622260502181873,mid_x
-0.009144551827370836,mid_x
0.01952943565753817,mid_x
0.009873705424385211,mid_x
0.07360269302250497,mid_x
-0.032145461318692496,mid_x
0.05071274134732339,mid_x
-0.033786483011256654,mid_x
-0.006088505245603499,mid_x
0.02551193991165222,mid_x
0.07620433795023752,mid_x
0.033533137670627766,mid_x
-0.024655605452519134,mid_x
-0.013031632734882045,mid_x
0.057424219376737605,mid_x
0.006938350486343642,mid_x
-0.09143415041401481,mid_x
0.03550462476430876,mid_x
0.06645303638503211,mid_x
-0.07178573532820642,mid_x
0.0035672249875504866,mid_x
0.03408311065671579,mid_x
0.01269485793709356,mid_x
0.05015062648634414,mid_x
-0.03877675450013949,mid_x
